381,1609880345.03,85.000,85.000,84.000,85.000,86.000,85.000,84.000,85.000,85.000,83.000,85.000,83.000,84.000,85.000,85.000,85.000,85.000,84.000,84.000,84.000,84.000,85.000,85.000,85.000,86.000,86.000,85.000,85.000,85.000,83.000,84.000,84.000,79.000,41.000,4.000,17.000,42.000,58.000,78.000,90.000,93.000,93.000,91.000,89.000,86.000,84.000,82.000,80.000,77.000,74.000,75.000,76.000,78.000,79.000,82.000,82.000,83.000,81.000,82.000,81.000,83.000,83.000,83.000,83.000,85.000,83.000,83.000,83.000,83.000,84.000
382,1609880345.42,87.000,86.000,86.000,85.000,85.000,84.000,83.000,85.000,84.000,84.000,84.000,84.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,84.000,84.000,83.000,83.000,82.000,82.000,83.000,84.000,84.000,85.000,84.000,85.000,85.000,81.000,63.000,20.000,14.000,40.000,55.000,72.000,88.000,91.000,90.000,91.000,87.000,88.000,85.000,83.000,82.000,81.000,78.000,75.000,77.000,79.000,78.000,79.000,81.000,83.000,83.000,83.000,82.000,84.000,83.000,83.000,83.000,83.000,84.000,86.000,86.000,85.000,84.000
383,1609880345.8,85.000,86.000,85.000,85.000,85.000,85.000,84.000,85.000,84.000,85.000,84.000,85.000,85.000,85.000,84.000,86.000,85.000,85.000,84.000,85.000,85.000,85.000,84.000,84.000,84.000,85.000,83.000,84.000,85.000,85.000,84.000,85.000,77.000,43.000,12.000,27.000,49.000,63.000,80.000,89.000,89.000,90.000,88.000,87.000,86.000,80.000,77.000,77.000,74.000,77.000,77.000,78.000,79.000,80.000,81.000,82.000,83.000,83.000,82.000,83.000,82.000,82.000,83.000,83.000,81.000,84.000,83.000,85.000,85.000,84.000
384,1609880346.12,85.000,84.000,85.000,85.000,86.000,85.000,85.000,84.000,86.000,85.000,86.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,86.000,85.000,86.000,86.000,86.000,86.000,86.000,84.000,85.000,85.000,86.000,86.000,86.000,84.000,75.000,31.000,251.000,15.000,42.000,60.000,81.000,92.000,94.000,93.000,90.000,87.000,84.000,82.000,79.000,77.000,79.000,77.000,75.000,75.000,76.000,77.000,69.000,51.000,51.000,63.000,72.000,79.000,84.000,85.000,87.000,86.000,84.000,83.000,83.000,82.000,82.000,81.000
385,1609880346.62,85.000,85.000,86.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,78.000,43.000,13.000,28.000,50.000,63.000,80.000,91.000,92.000,92.000,91.000,89.000,86.000,83.000,82.000,81.000,81.000,77.000,76.000,77.000,79.000,80.000,81.000,83.000,81.000,82.000,84.000,83.000,84.000,82.000,85.000,84.000,84.000,84.000,85.000,84.000,85.000,83.000
386,1609880347.03,86.000,84.000,83.000,85.000,85.000,84.000,85.000,85.000,86.000,86.000,85.000,84.000,85.000,85.000,83.000,84.000,85.000,84.000,86.000,84.000,86.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,86.000,86.000,86.000,85.000,80.000,45.000,13.000,27.000,49.000,62.000,80.000,91.000,92.000,91.000,91.000,89.000,87.000,84.000,84.000,82.000,81.000,81.000,81.000,80.000,80.000,81.000,80.000,82.000,83.000,82.000,83.000,82.000,82.000,83.000,84.000,83.000,84.000,84.000,86.000,85.000,85.000,83.000
387,1609880347.37,84.000,84.000,84.000,83.000,85.000,85.000,85.000,85.000,86.000,85.000,85.000,84.000,83.000,84.000,84.000,84.000,85.000,85.000,84.000,84.000,85.000,84.000,84.000,83.000,85.000,85.000,86.000,84.000,85.000,84.000,83.000,83.000,73.000,31.000,255.000,18.000,43.000,61.000,81.000,91.000,93.000,92.000,91.000,88.000,85.000,82.000,82.000,79.000,79.000,78.000,78.000,79.000,80.000,80.000,80.000,81.000,82.000,82.000,82.000,83.000,84.000,83.000,84.000,84.000,84.000,83.000,84.000,83.000,85.000,85.000
388,1609880347.65,85.000,83.000,85.000,85.000,85.000,86.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,84.000,84.000,85.000,85.000,84.000,84.000,83.000,84.000,83.000,81.000,57.000,6.000,249.000,26.000,48.000,69.000,87.000,91.000,92.000,91.000,89.000,87.000,84.000,81.000,78.000,76.000,76.000,75.000,77.000,78.000,79.000,80.000,81.000,82.000,81.000,82.000,81.000,83.000,82.000,83.000,83.000,84.000,84.000,83.000,84.000,84.000,84.000,84.000
389,1609880347.96,84.000,86.000,85.000,85.000,85.000,83.000,85.000,85.000,86.000,85.000,85.000,86.000,86.000,85.000,83.000,84.000,84.000,85.000,84.000,85.000,86.000,85.000,86.000,85.000,85.000,85.000,85.000,85.000,85.000,71.000,212.000,132.000,132.000,133.000,202.000,27.000,99.000,113.000,118.000,113.000,102.000,93.000,84.000,73.000,63.000,53.000,46.000,41.000,45.000,52.000,58.000,63.000,69.000,73.000,74.000,75.000,75.000,77.000,78.000,79.000,81.000,79.000,80.000,81.000,82.000,82.000,85.000,85.000,86.000,87.000
390,1609880348.82,85.000,85.000,85.000,84.000,84.000,85.000,85.000,84.000,84.000,85.000,85.000,85.000,85.000,85.000,85.000,84.000,84.000,84.000,85.000,85.000,84.000,85.000,86.000,85.000,84.000,86.000,84.000,86.000,86.000,85.000,85.000,84.000,77.000,42.000,6.000,21.000,44.000,58.000,76.000,89.000,91.000,92.000,90.000,88.000,85.000,84.000,83.000,80.000,78.000,77.000,77.000,78.000,78.000,79.000,81.000,82.000,82.000,84.000,84.000,84.000,82.000,79.000,79.000,80.000,82.000,84.000,84.000,85.000,85.000,85.000
391,1609880349.02,85.000,84.000,83.000,84.000,84.000,85.000,85.000,86.000,85.000,84.000,83.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,83.000,84.000,84.000,85.000,84.000,85.000,85.000,85.000,86.000,85.000,84.000,85.000,84.000,84.000,84.000,68.000,25.000,14.000,40.000,56.000,70.000,86.000,91.000,90.000,90.000,90.000,87.000,84.000,83.000,79.000,78.000,78.000,79.000,81.000,81.000,82.000,81.000,81.000,82.000,82.000,83.000,84.000,83.000,84.000,84.000,85.000,84.000,83.000,84.000,84.000,84.000,85.000
392,1609880349.3,84.000,85.000,84.000,84.000,85.000,84.000,84.000,82.000,84.000,84.000,85.000,84.000,85.000,84.000,84.000,84.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,84.000,85.000,84.000,84.000,84.000,85.000,84.000,85.000,80.000,58.000,8.000,0.000,29.000,49.000,69.000,87.000,90.000,91.000,90.000,89.000,88.000,84.000,82.000,80.000,79.000,79.000,79.000,77.000,78.000,80.000,79.000,80.000,80.000,81.000,82.000,82.000,83.000,84.000,83.000,83.000,83.000,84.000,84.000,84.000,83.000,84.000,85.000
393,1609880349.91,84.000,84.000,84.000,84.000,84.000,84.000,85.000,85.000,84.000,85.000,85.000,85.000,84.000,85.000,84.000,85.000,84.000,85.000,85.000,85.000,84.000,84.000,85.000,84.000,86.000,85.000,85.000,85.000,85.000,85.000,85.000,83.000,59.000,255.000,227.000,3.000,34.000,57.000,80.000,91.000,94.000,94.000,90.000,87.000,83.000,81.000,75.000,71.000,71.000,68.000,67.000,71.000,73.000,76.000,79.000,80.000,79.000,81.000,81.000,82.000,81.000,83.000,84.000,84.000,83.000,82.000,83.000,84.000,84.000,85.000
394,1609880350.09,84.000,86.000,85.000,85.000,85.000,85.000,84.000,84.000,84.000,84.000,84.000,84.000,86.000,85.000,84.000,84.000,85.000,83.000,83.000,84.000,83.000,85.000,83.000,84.000,84.000,84.000,84.000,84.000,83.000,83.000,83.000,83.000,71.000,30.000,5.000,28.000,50.000,66.000,83.000,90.000,91.000,92.000,89.000,88.000,85.000,83.000,80.000,80.000,77.000,72.000,71.000,75.000,78.000,80.000,81.000,83.000,84.000,82.000,82.000,83.000,83.000,84.000,84.000,84.000,84.000,84.000,83.000,84.000,83.000,84.000
395,1609880350.29,85.000,84.000,84.000,83.000,84.000,85.000,85.000,84.000,85.000,84.000,84.000,84.000,84.000,85.000,86.000,84.000,85.000,84.000,85.000,84.000,85.000,85.000,85.000,85.000,86.000,84.000,85.000,84.000,84.000,85.000,84.000,81.000,57.000,251.000,238.000,18.000,42.000,65.000,87.000,93.000,93.000,92.000,91.000,89.000,85.000,83.000,79.000,78.000,78.000,76.000,77.000,77.000,77.000,79.000,80.000,80.000,80.000,81.000,81.000,83.000,83.000,83.000,84.000,83.000,84.000,82.000,85.000,84.000,83.000,84.000
396,1609880350.5,84.000,85.000,84.000,85.000,84.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,85.000,86.000,85.000,85.000,84.000,85.000,86.000,85.000,85.000,86.000,85.000,85.000,84.000,84.000,85.000,86.000,85.000,83.000,59.000,4.000,245.000,20.000,43.000,64.000,86.000,93.000,92.000,92.000,89.000,88.000,86.000,82.000,80.000,80.000,80.000,79.000,77.000,76.000,78.000,78.000,79.000,81.000,81.000,82.000,82.000,82.000,82.000,84.000,84.000,84.000,83.000,84.000,84.000,84.000,84.000,85.000
397,1609880350.66,85.000,85.000,85.000,85.000,85.000,84.000,84.000,85.000,84.000,85.000,85.000,85.000,86.000,85.000,85.000,85.000,85.000,84.000,84.000,85.000,84.000,85.000,85.000,85.000,85.000,86.000,85.000,85.000,86.000,85.000,83.000,84.000,59.000,2.000,247.000,26.000,47.000,66.000,86.000,91.000,90.000,90.000,87.000,83.000,80.000,78.000,78.000,79.000,78.000,79.000,78.000,78.000,78.000,79.000,79.000,81.000,81.000,81.000,81.000,82.000,82.000,83.000,84.000,83.000,83.000,85.000,85.000,85.000,86.000,85.000
398,1609880351.44,86.000,85.000,85.000,85.000,83.000,85.000,85.000,85.000,85.000,84.000,84.000,85.000,84.000,85.000,86.000,84.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,85.000,83.000,74.000,35.000,10.000,29.000,52.000,66.000,83.000,90.000,91.000,90.000,90.000,88.000,87.000,84.000,83.000,81.000,80.000,80.000,80.000,80.000,81.000,80.000,83.000,83.000,83.000,82.000,83.000,84.000,84.000,84.000,84.000,85.000,85.000,84.000,84.000,86.000,85.000,83.000
399,1609880352.45,84.000,84.000,86.000,85.000,84.000,85.000,85.000,85.000,86.000,84.000,86.000,86.000,85.000,85.000,85.000,84.000,84.000,85.000,85.000,85.000,86.000,86.000,86.000,85.000,85.000,85.000,85.000,85.000,86.000,85.000,86.000,84.000,76.000,37.000,5.000,24.000,47.000,61.000,81.000,91.000,92.000,91.000,89.000,88.000,86.000,82.000,82.000,81.000,80.000,79.000,78.000,77.000,78.000,79.000,80.000,82.000,83.000,83.000,84.000,84.000,83.000,84.000,85.000,83.000,84.000,83.000,84.000,85.000,85.000,84.000
400,1609880352.71,84.000,85.000,86.000,85.000,85.000,85.000,85.000,84.000,85.000,84.000,85.000,85.000,86.000,85.000,84.000,84.000,85.000,85.000,85.000,85.000,86.000,85.000,86.000,85.000,85.000,86.000,85.000,85.000,85.000,85.000,85.000,81.000,54.000,1.000,0.000,33.000,52.000,72.000,91.000,92.000,92.000,92.000,88.000,86.000,84.000,81.000,80.000,79.000,79.000,79.000,78.000,77.000,78.000,78.000,81.000,81.000,82.000,82.000,83.000,83.000,82.000,81.000,82.000,82.000,83.000,83.000,84.000,84.000,86.000,84.000
401,1609880353.21,85.000,84.000,86.000,84.000,85.000,84.000,83.000,84.000,84.000,84.000,84.000,84.000,84.000,85.000,84.000,84.000,85.000,84.000,85.000,84.000,84.000,83.000,84.000,85.000,84.000,84.000,84.000,85.000,85.000,85.000,83.000,84.000,78.000,40.000,8.000,23.000,45.000,57.000,77.000,86.000,90.000,91.000,90.000,88.000,87.000,84.000,82.000,81.000,79.000,80.000,80.000,80.000,79.000,80.000,79.000,80.000,82.000,81.000,83.000,81.000,83.000,83.000,84.000,85.000,84.000,84.000,84.000,84.000,84.000,85.000
402,1609880353.81,85.000,85.000,86.000,85.000,84.000,84.000,85.000,85.000,86.000,85.000,86.000,85.000,85.000,84.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,84.000,85.000,86.000,85.000,84.000,86.000,85.000,85.000,85.000,85.000,85.000,77.000,33.000,242.000,2.000,35.000,54.000,78.000,93.000,94.000,94.000,92.000,89.000,87.000,82.000,82.000,81.000,79.000,77.000,79.000,79.000,79.000,78.000,80.000,82.000,82.000,81.000,83.000,83.000,83.000,83.000,84.000,84.000,84.000,84.000,84.000,84.000,85.000,84.000
403,1609880354.67,85.000,85.000,84.000,83.000,83.000,84.000,84.000,83.000,84.000,83.000,84.000,84.000,83.000,83.000,85.000,85.000,84.000,84.000,85.000,85.000,84.000,83.000,83.000,83.000,84.000,84.000,85.000,86.000,86.000,85.000,85.000,84.000,82.000,54.000,5.000,6.000,37.000,54.000,74.000,88.000,91.000,89.000,91.000,88.000,87.000,85.000,83.000,81.000,79.000,77.000,76.000,77.000,77.000,78.000,80.000,80.000,81.000,81.000,81.000,83.000,83.000,83.000,85.000,84.000,85.000,85.000,85.000,85.000,84.000,85.000
404,1609880355.02,84.000,85.000,84.000,85.000,86.000,85.000,85.000,85.000,86.000,86.000,85.000,84.000,84.000,85.000,85.000,84.000,84.000,85.000,84.000,85.000,84.000,84.000,84.000,85.000,85.000,85.000,85.000,85.000,85.000,83.000,83.000,78.000,33.000,221.000,229.000,18.000,43.000,71.000,91.000,95.000,97.000,95.000,90.000,88.000,84.000,81.000,78.000,77.000,77.000,77.000,76.000,76.000,77.000,78.000,79.000,80.000,81.000,81.000,82.000,83.000,82.000,84.000,84.000,83.000,84.000,84.000,84.000,85.000,85.000,85.000
405,1609880355.23,85.000,84.000,85.000,86.000,86.000,86.000,83.000,85.000,84.000,85.000,85.000,86.000,85.000,86.000,85.000,85.000,85.000,84.000,84.000,85.000,84.000,84.000,83.000,85.000,85.000,85.000,84.000,84.000,85.000,81.000,31.000,137.000,133.000,138.000,208.000,10.000,71.000,99.000,105.000,106.000,101.000,93.000,83.000,72.000,66.000,64.000,62.000,60.000,60.000,63.000,63.000,67.000,70.000,75.000,75.000,76.000,78.000,78.000,79.000,80.000,81.000,81.000,79.000,81.000,83.000,84.000,84.000,86.000,85.000,87.000
406,1609880355.88,86.000,85.000,84.000,84.000,85.000,84.000,85.000,84.000,85.000,84.000,85.000,84.000,85.000,85.000,84.000,85.000,86.000,85.000,86.000,84.000,85.000,85.000,85.000,85.000,85.000,84.000,85.000,84.000,84.000,85.000,85.000,84.000,78.000,41.000,5.000,21.000,46.000,60.000,80.000,91.000,92.000,92.000,90.000,88.000,87.000,85.000,81.000,81.000,82.000,79.000,80.000,80.000,81.000,81.000,81.000,81.000,82.000,82.000,82.000,83.000,84.000,84.000,85.000,84.000,84.000,84.000,85.000,84.000,85.000,85.000
407,1609880356.16,84.000,83.000,84.000,84.000,84.000,85.000,85.000,86.000,85.000,85.000,86.000,86.000,85.000,84.000,86.000,85.000,85.000,84.000,84.000,84.000,85.000,84.000,85.000,86.000,85.000,86.000,85.000,84.000,85.000,84.000,85.000,80.000,41.000,238.000,246.000,28.000,49.000,71.000,88.000,92.000,92.000,89.000,86.000,83.000,81.000,78.000,78.000,76.000,74.000,73.000,75.000,76.000,77.000,78.000,79.000,80.000,80.000,82.000,83.000,83.000,83.000,83.000,83.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000
408,1609880356.36,85.000,84.000,85.000,84.000,85.000,85.000,83.000,84.000,84.000,85.000,84.000,85.000,85.000,86.000,85.000,84.000,83.000,85.000,85.000,84.000,85.000,85.000,84.000,85.000,84.000,85.000,85.000,85.000,84.000,85.000,84.000,73.000,19.000,229.000,251.000,28.000,51.000,78.000,90.000,94.000,93.000,92.000,91.000,87.000,84.000,81.000,77.000,77.000,76.000,76.000,77.000,77.000,78.000,80.000,80.000,82.000,81.000,81.000,81.000,82.000,83.000,85.000,84.000,85.000,83.000,84.000,84.000,84.000,85.000,86.000
409,1609880356.6,84.000,85.000,85.000,85.000,83.000,85.000,85.000,84.000,84.000,85.000,85.000,85.000,83.000,84.000,85.000,85.000,84.000,85.000,85.000,85.000,85.000,84.000,84.000,85.000,85.000,86.000,85.000,85.000,85.000,85.000,83.000,84.000,77.000,43.000,6.000,19.000,45.000,61.000,78.000,90.000,91.000,91.000,88.000,85.000,83.000,83.000,80.000,77.000,76.000,77.000,78.000,79.000,80.000,80.000,81.000,83.000,83.000,83.000,83.000,82.000,83.000,83.000,82.000,83.000,83.000,84.000,85.000,85.000,85.000,85.000
410,1609880356.82,86.000,86.000,85.000,84.000,84.000,85.000,84.000,84.000,85.000,85.000,86.000,86.000,86.000,85.000,85.000,85.000,85.000,84.000,85.000,84.000,84.000,85.000,85.000,85.000,85.000,84.000,85.000,84.000,85.000,85.000,86.000,85.000,74.000,33.000,10.000,31.000,52.000,67.000,84.000,91.000,92.000,91.000,91.000,87.000,85.000,84.000,82.000,81.000,81.000,80.000,80.000,79.000,79.000,80.000,82.000,80.000,82.000,82.000,83.000,84.000,85.000,85.000,83.000,83.000,84.000,84.000,84.000,84.000,84.000,85.000
411,1609880357.29,84.000,84.000,84.000,86.000,85.000,85.000,85.000,85.000,85.000,84.000,83.000,84.000,84.000,85.000,84.000,84.000,84.000,85.000,83.000,84.000,84.000,85.000,84.000,84.000,85.000,85.000,85.000,85.000,84.000,84.000,85.000,85.000,75.000,33.000,247.000,8.000,36.000,56.000,78.000,90.000,93.000,93.000,91.000,91.000,86.000,81.000,78.000,78.000,76.000,75.000,75.000,78.000,78.000,79.000,80.000,82.000,83.000,83.000,82.000,83.000,83.000,84.000,83.000,83.000,83.000,83.000,84.000,83.000,84.000,85.000
